lat,lng
-35.247882,149.129773
-35.33885,149.14751
-35.21673100000001,149.182986
-35.26375,149.13136
-35.33903,149.14687
-35.18891,149.15965
-35.26149,149.11501
-35.2648,149.0333
-35.33058,149.03504
-35.27559,149.08749
-35.3764,149.1697
-35.215655,149.185031
-35.194354,149.15427
-35.24617,149.02726
-35.33035000000001,149.03597
-35.215409,149.184654
-35.26056,149.02951
-35.335538,149.046653
-35.27136,149.14136
-35.26342000000001,149.14692
-35.27018000000001,149.07519
-35.22677,149.01318
-35.30842,149.1391
-35.34124,149.14232
-35.196372,149.15050300000001
-35.37044,149.1022
-35.3309,149.0314
-35.345933,149.03712
-35.36784,149.09241
-35.332975,149.049043
-35.22749300000001,149.19635
-35.20116800000001,149.105901
-35.26106,149.14732
-35.163902,149.147828
-35.2573,149.14878
-35.39006,149.16425
-35.257796,149.148477
-35.303990999999996,149.165097
-35.2529,149.11241
-35.41962500000001,149.13598
-35.48775100000001,149.149579
-35.234282,149.195385
-35.19777,149.120784
-35.357853000000006,149.0971
-35.3396,149.07935
-35.369965,149.10353
-35.41618,149.14487
-35.203381,149.139802
-35.34467,149.14996
-35.26754,149.13846
-35.328403,149.155819
-35.34268,149.19027
-35.34013,149.14528
-35.35392,149.08598
-35.18915,149.16003
-35.24143,149.12637
-35.26403,149.13664
-35.380428,149.052719
-35.259035,149.187355
-35.537383,149.137554
-35.21419,149.05814
-35.1739,149.13955
-35.23184,149.12061
-35.470501,149.137987
-35.25196,149.02649
-35.153679,149.143521
-35.22995,149.03259
-35.33053000000001,149.03384
-35.19744,149.16276000000002
-35.309907,149.103051
-35.212983,149.137929
-35.463421,149.134731
-35.33926000000001,149.04715
-35.29597,149.12642
-35.2725,149.14154
-35.449317,149.130197
-35.21291200000001,149.188416
-35.52339,149.144131
-35.31705,149.10211
-35.31088,149.11324
-35.336779,149.058735
-35.21618,149.11506
-35.24367,149.04491
-35.37195,149.09732
-35.26689,149.11768
-35.38897,149.12731
-35.21819,149.01942
-35.357178,149.042929
-35.23236,149.16648
-35.25975,149.09446
-35.27616,149.07201
-35.34457,149.14973
-35.3406,149.216982
-35.30153,149.0659
-35.23342,149.02041
-35.33677,149.05536
-35.43574000000001,149.09911
-35.28884,149.12754
-35.321672,149.039852
-35.26311,149.13204
-35.3139,149.0995
-35.215927,149.137407
-35.31703000000001,149.10146
-35.251716,149.075236
-35.561381,149.131466
-35.43552,149.10607
-35.25507000000001,149.1158
-35.34377,149.06134
-35.18217,149.14868
-35.24725500000001,149.040058
-35.394284000000006,149.09653400000002
-35.36276,149.05785
-35.3079,149.06222
-35.20743,149.02678
-35.39931,149.15051
-35.51942300000001,149.145319
-35.31639,149.10395
-35.161859,149.127902
-35.39066,149.16373
-35.35486,149.08631
-35.26757,149.13898
-35.39584,149.15603
-35.2566,149.04633
-35.23035,149.03087
-35.25506,149.15262
-35.349188,149.03948
-35.286434,149.156357
-35.38869,149.12788
-35.377686,149.064281
-35.201503,149.152674
-35.43553,149.10804
-35.31233000000001,149.10587
-35.342132,149.226579
-35.329335,149.15051200000002
-35.245028000000005,149.124354
-35.24436,149.031399
-35.40715,149.14453
-35.577883,149.135176
-35.164417,149.101484
-35.32959000000001,149.08853
-35.406012,149.090951
-35.24554,149.1176
-35.321673,149.039422
-35.16085,149.13183
-35.24855,149.1453
-35.26897000000001,149.13949
-35.23164,149.11515
-35.25083,149.04388
-35.218368,149.136919
-35.336263,149.04145
-35.24783,149.14978
-35.34417,149.15038
-35.43617,149.10234
-35.231784999999995,149.02333000000002
-35.23145,149.01344
-35.31073,149.11328
-35.34429,149.19382
-35.39096,149.05003
-35.190768,149.11755
-35.24892,149.14297
-35.342431,149.228473
-35.37185800000001,149.091117
-35.3229,149.12515
-35.35373,149.08592
-35.232279,149.037351
-35.394878,149.080477
-35.170852,149.060613
-35.23059,149.01133
-35.1819,149.14841
-35.27701,149.08677
-35.38908,149.13325
-35.26368,149.13671
-35.169802,149.059979
-35.41366,149.14493
-35.20785,149.06516
-35.361795,149.087758
-35.36584,149.08982
-35.42455000000001,149.14035
-35.178499,149.068179
-35.23493,149.04549
-35.35658,149.03845
-35.38908,149.0658
-35.274177,149.139637
-35.441233,149.116379
-35.29071,149.12726
-35.26943,149.08787
-35.21824,149.11789
-35.28627,149.14368
-35.26869,149.13091
-35.35598,149.03483
-35.24501,149.1587
-35.25045,149.11941
-35.24197,149.16217
-35.42646,149.13855
-35.24106,149.16362
-35.24829,149.14927
-35.25552,149.09204
-35.35196,149.06259
-35.34742,149.13826
-35.39358,149.07025
-35.36493,149.16759
-35.26032,149.09892
-35.20891000000001,149.02705
-35.34743000000001,149.1385
-35.197898,149.119858
-35.319307,149.102701
-35.24796,149.14935
-35.19610352,149.1297262
-35.41423000000001,149.06174
-35.23181000000001,149.1668
-35.155731,149.105571
-35.23469,149.04606
-35.26052,149.09898
-35.180415,149.108837
-35.211321,149.138251
-35.22128,149.17493
-35.24843,149.14535
-35.24232,149.0781
-35.168357,149.138578
-35.39934,149.15085
-35.2938,149.14385
-35.332134,149.1525
-35.20669,149.06827
-35.35679,149.04881
-35.2344,149.12518
-35.170868,149.0606
-35.18514,149.14414
-35.46136,149.084315
-35.195384,149.152436
-35.35238,149.16479
-35.42900800000001,149.090024
-35.162431,149.101816
-35.33663,149.15183
-35.19486,149.128891
-35.20753,149.06652
-35.20928,149.0945
-35.2631,149.13178
-35.461539,149.084355
-35.41737,149.06366
-35.35598,149.03505
-35.19797,149.110972
-35.25547000000001,149.08744
-35.28602,149.14435
-35.201173,149.159284
-35.45360500000001,149.118931
-35.34778,149.07349
-35.34304,149.08248
-35.417623999999996,149.128172
-35.35198,149.08529
-35.28554,149.11247
-35.24255,149.08033
-35.34534,149.08294
-35.36267,149.10283
-35.347685,149.052099
-35.36041,149.04762
-35.416977,149.11843100000002
-35.332564,149.159171
-35.21572,149.10006
-35.26,149.10064
-35.35053,149.049679
-35.25589,149.06429
-35.37360000000001,149.1687
-35.30756,149.06193
-35.153193,149.111042
-35.34856,149.05683
-35.19053788,149.1244338
-35.4749,149.09727
-35.317101,149.034399
-35.33226,149.05408
-35.46098,149.097771
-35.32454,149.0967
-35.304377,149.102701
-35.34785,149.0795
-35.21034,149.10026
-35.25181,149.07945
-35.25868,149.07329
-35.42254,149.06776
-35.22043,149.07001
-35.30992,149.07826
-35.32194,149.09801
-35.45267,149.080583
-35.19667,149.13034
-35.300499,149.143943
-35.24438,149.15914
-35.200023,149.111308
-35.32014,149.08146
-35.25091,149.07757
-35.24864,149.14285
-35.232028,149.02792
-35.33072,149.13313
-35.415155,149.13295
-35.19100000000001,149.12534
-35.40196000000001,149.10046
-35.41806,149.06412
-35.33711000000001,149.05166
-35.20412000000001,149.13265
-35.24868,149.06943
-35.4536,149.118849
-35.30666,149.07511
-35.226658,149.052354
-35.23733,149.13322
-35.34564000000001,149.09919
-35.32241,149.14665
-35.372,149.08604
-35.21937,149.06947
-35.33812000000001,149.12354
-35.28577,149.10115
-35.409188,149.119321
-35.275509,149.136237
-35.237474,149.152808
-35.250633,149.058803
-35.1858,149.14911
-35.38941,149.08858
-35.24879,149.14273
-35.1854,149.14814
-35.290995,149.155772
-35.31653,149.13962
-35.34909,149.08742
-35.21147,149.08452
-35.378508,149.059674
-35.25617,149.06679
-35.23714,149.13319
-35.25115000000001,149.07759
-35.28575,149.12618
-35.22099,149.01742
-35.46517,149.09394
-35.39316,149.07029
-35.36205000000001,149.05662
-35.256223,149.079421
-35.42882,149.13499
-35.300965,149.143163
-35.18126,149.109907
-35.352938,149.094731
-35.35323000000001,149.13339
-35.225133,149.114669
-35.19984,149.07372
-35.34556,149.09937
-35.28573,149.12487
-35.34213,149.04301
-35.34865,149.02904
-35.42684,149.1377
-35.35560000000001,149.16504
-35.471325,149.088971
-35.35727,149.0893
-35.26013,149.09488
-35.18607,149.15205
-35.421002,149.107429
-35.41946,149.10975
-35.38595,149.1161
-35.19227853000001,149.1265005
-35.21887000000001,149.01249
-35.36943,149.05049
-35.36922,149.05086
-35.37872500000001,149.181881
-35.33746,149.05137
-35.315443,149.126609
-35.15583,149.1347
-35.2941,149.14443
-35.2434,149.0491
-35.409051,149.126379
-35.35773,149.05333
-35.25896,149.11692
-35.362333,149.086319
-35.23718800000001,149.077151
-35.347,149.06245
-35.42004,149.1436
-35.34615,149.06028
-35.2055,149.13265
-35.22518,149.113981
-35.34636,149.09959
-35.36407,149.05005
-35.19435,149.15427
-35.40147000000001,149.09867
-35.28635,149.08505
-35.40978,149.13481
-35.25845000000001,149.0832
-35.28597,149.12803
-35.32089,149.11619
-35.40925,149.12298
-35.24849,149.06958
-35.37733,149.054631
-35.34889,149.08727
-35.33705,149.1552
-35.36326,149.09653
-35.19584,149.12982
-35.319037,149.13983100000002
-35.31267,149.08508
-35.25185,149.0804
-35.19042000000001,149.12463
-35.35513000000001,149.16516
-35.32428,149.13466
-35.34919,149.04307
-35.2851,149.11259
-35.25943,149.12013
-35.31959,149.12164
-35.34293000000001,149.05751
-35.31744,149.13879
-35.34929000000001,149.04321
-35.2611,149.07037
-35.31945000000001,149.08979
-35.23125000000001,149.08269
-35.42258000000001,149.06757
-35.41409,149.115099
-35.309181,149.031272
-35.28557,149.09073
-35.31869,149.11207
-35.396254,149.062129
-35.42308,149.06763
-35.398905,149.116474
-35.39989,149.1061
-35.25674,149.07365
-35.28808,149.08338
-35.3469,149.04571
-35.22181,149.01722
-35.33562,149.0814
-35.194949,149.157743
-35.20182,149.04982
-35.24946,149.066222
-35.2215,149.02763
-35.24421,149.05857
-35.32950000000001,149.04562
-35.25929,149.12022
-35.32972,149.08623
-35.42005000000001,149.10769
-35.23976,149.05017
-35.317234,149.069218
-35.28587000000001,149.12798
-35.37311,149.13219
-35.25987,149.12538
-35.25576,149.05887
-35.46851,149.09654
-35.393190999999995,149.066987
-35.38006,149.13492
-35.381983,149.176531
-35.24444,149.0598
-35.447386,149.092597
-35.327023,149.046649
-35.233137,149.03888700000002
-35.22679,149.00589
-35.24206,149.04431
-35.26024000000001,149.0997
-35.19584,149.06928
-35.32995,149.08638
-35.177975,149.088232
-35.35174,149.04197
-35.30585,149.13078
-35.47414,149.09312
-35.425405,149.132653
-35.31619,149.075478
-35.36401,149.16671
-35.1993,149.04772
-35.33918,149.03903
-35.42304,149.0834
-35.24580000000001,149.06197
-35.39215,149.10871
-35.41749,149.08014
-35.32457,149.08793
-35.21365,149.0727
-35.42112,149.09974
-35.34902000000001,149.0855
-35.35086,149.04208
-35.24812,149.14928
-35.32508,149.08799
-35.20542,149.110131
-35.27022,149.11677
-35.42151,149.0955
-35.19389000000001,149.03369
-35.39204,149.10177
-35.20722,149.08161
-35.2459,149.06263
-35.32986,149.04218
-35.327103,149.046647
-35.41297,149.1216
-35.38785,149.08248
-35.32024,149.13865
-35.430368,149.08656499999998
-35.39566,149.10394
-35.306626,149.030811
-35.2195,149.02132
-35.24087,149.03474
-35.31818,149.13796
-35.323583,149.056323
-35.461421,149.078774
-35.23825,149.14611
-35.204721,149.030789
-35.40017000000001,149.05947
-35.40304,149.09143
-35.39705,149.05721
-35.24280000000001,149.15158
-35.426927,149.082373
-35.21995,149.02367
-35.24883,149.07168
-35.4172,149.07982
-35.32111,149.14209
-35.41128,149.10281
-35.431909999999995,149.086683
-35.25228,149.08175
-35.25793,149.13856
-35.26333000000001,149.11061
-35.34797,149.04457
-35.19084,149.01971
-35.22397,149.01666
-35.38629,149.11574
-35.30853,149.09836
-35.34448,149.05326
-35.40550000000001,149.06421
-35.42155000000001,149.09648
-35.40249,149.09273
-35.3159,149.13118
-35.38495000000001,149.08557
-35.41527,149.10204
-35.1898,149.02079
-35.4067,149.07912
-35.20189,149.0755
-35.44793,149.09219
-35.31873,149.14694
-35.20355,149.07911
-35.22352,149.03047
-35.32888,149.13625
-35.31202,149.14274
-35.31103,149.09835
-35.36262,149.1667
-35.42277,149.08225
-35.38961,149.11289
-35.25182,149.15251
-35.23231,149.04994
-35.447025,149.12462
-35.20297,149.05394
-35.33321,149.14175
-35.22167000000001,149.11128
-35.38962,149.07921
-35.23345,149.10446
-35.25994,149.09585
-35.26887,149.134924
-35.41673,149.0994
-35.2612,149.06567
-35.24446,149.15335
-35.46095,149.0912
-35.19942000000001,149.045671
-35.209291,149.038725
-35.3187,149.08907
-35.235253,149.102219
-35.3399,149.05101
-35.39788,149.10498
-35.33864,149.10264
-35.32786,149.13599
-35.2524,149.1508
-35.42675,149.10343
-35.22875,149.11144
-35.33037,149.13784
-35.20312,149.05728
-35.2562,149.14212
-35.3134136,149.14379519999997
-35.41461000000001,149.11797
-35.25219,149.08217
-35.19422,149.06092
-35.31735,149.14614
-35.40372,149.09004
-35.35324,149.03636
-35.25589,149.14322
-35.23623,149.0329
-35.418558,149.122323
-35.32577,149.08543
-35.34016,149.1283
-35.43014,149.10525
-35.31624,149.14524
-35.40907,149.13513
-35.21903,149.04717
-35.30582,149.12013
-35.307034,149.109599
-35.19913,149.06186
-35.25851,149.13704
-35.3338,149.06377
-35.456732,149.086053
-35.23328,149.03422
-35.46147,149.09094
-35.220881,149.038118
-35.2108,149.08171
-35.24518,149.06134
-35.209096,149.042819
-35.32205,149.1457
-35.33704,149.12212
-35.4067,149.07405
-35.32121,149.12196
-35.23419,149.05256
-35.30453,149.12707
-35.21307,149.04722
-35.33048,149.05738
-35.22113,149.04042
-35.330171,149.011335
-35.19227,149.02869
-35.46668,149.0908
-35.24897,149.0715
-35.36059,149.06827
-35.39789,149.06832
-35.39188,149.10889
-35.377041,149.102869
-35.25806,149.06407
-35.36836000000001,149.06045
-35.38644,149.09164
-35.418344,149.107107
-35.42718,149.0991
-35.425473,149.090901
-35.32109,149.14832
-35.21231,149.03827
-35.33458000000001,149.14572
-35.31548,149.0922
-35.29164,149.15039
-35.22182,149.06487
-35.297275,149.034234
-35.32441,149.07561
-35.34605,149.02854
-35.31921,149.0892
-35.40908000000001,149.12826
-35.23746,149.10024
-35.23136,149.11004
-35.3904,149.07277
-35.440602,149.093449
-35.33625,149.03723
-35.31572,149.13779
-35.39095,149.11061
-35.400455,149.122919
-35.33647,149.003831
-35.336234000000005,149.074306
-35.22013,149.00703
-35.22417,149.05494
-35.31733,149.14585
-35.41223,149.12676
-35.22915,149.04283
-35.32692,149.09093
-35.37911,149.11582
-35.211365,149.096778
-35.21208,149.04775
-35.25938,149.07555
-35.38788000000001,149.11464
-35.29517,149.0744
-35.26063,149.1071
-35.32644,149.14893
-35.34174,149.15845
-35.34083,149.08489
-35.41228000000001,149.07328
-35.438873,149.098121
-35.2412,149.10539
-35.47426,149.10163
-35.312334,149.086803
-35.40005,149.07374
-35.40666,149.13892
-35.363,149.10581
-35.32688000000001,149.07548
-35.40984000000001,149.07526
-35.34235000000001,149.03773
-35.22865,149.03947
-35.36068,149.06782
-35.42432500000001,149.115327
-35.30987,149.1292
-35.21471,149.03897
-35.21446000000001,149.03899
-35.2103,149.1099
-35.32345,149.07742
-35.30787,149.12973
-35.23932,149.04509
-35.19428,149.11032
-35.2256,149.03672
-35.41827,149.10241
-35.28443,149.11099
-35.31580000000001,149.14523
-35.2204,149.05971
-35.32807,149.02632
-35.20348,149.01665
-35.46666,149.09104
-35.21982,149.05646
-35.25865000000001,149.09261
-35.4125,149.10265
-35.18042,149.13137
-35.458683,149.095797
-35.23854,149.03753
-35.42908,149.07451
-35.244295,149.06727
-35.31212,149.13914
-35.32976,149.14838
-35.31894,149.1062
-35.24558,149.067573
-35.375471999999995,149.051165
-35.39055,149.0827
-35.24318,149.12002
-35.40105,149.09489
-35.34009,149.16788
-35.43167,149.07576
-35.37417,149.11008
-35.421752000000005,149.118726
-35.25367,149.06068
-35.34883,149.08531
-35.26126,149.05598
-35.33217,149.14782
-35.31763,149.12304
-35.18999,149.0464
-35.268,149.119417
-35.20313,149.03994
-35.47049,149.09092
-35.28609,149.15099
-35.24619,149.0561
-35.38007000000001,149.09397
-35.23438,149.08972
-35.37568000000001,149.09309
-35.35918,149.1033
-35.24352,149.1125
-35.23498,149.05485
-35.20052,149.04307
-35.32921000000001,149.1483
-35.18048,149.1371
-35.20891000000001,149.03699
-35.22198,149.07237
-35.2344,149.05799
-35.42999,149.07445
-35.34074,149.08501
-35.26332,149.05582
-35.34044,149.02803
-35.23427,149.05816
-35.33243,149.09322
-35.22012,149.07165
-35.35734,149.06821
-35.20893,149.1077
-35.21101,149.03691
-35.42816,149.07471
-35.171001,149.125079
-35.46142,149.10369
-35.22837,149.05913
-35.41996000000001,149.07582
-35.23204,149.04982
-35.225425,149.040971
-35.32293,149.13058
-35.28509,149.10207
-35.24322,149.12177
-35.21258000000001,149.11215
-35.37929,149.09316
-35.35384,149.06896
-35.43963,149.0984
-35.246718,149.050547
-35.33475,149.16991
-35.3916,149.10229
-35.19669,149.04213
-35.38573,149.09643
-35.39305,149.07827
-35.3033,149.09835
-35.44584,149.1188
-35.17229,149.11779
-35.361179,149.077721
-35.334808,149.031851
-35.22338,149.06211
-35.25303000000001,149.05467
-35.24357,149.11315
-35.24292,149.12301
-35.2161,149.04151
-35.38846,149.05091
-35.20492,149.03708
-35.36973,149.10951
-35.37329,149.09272
-35.44389000000001,149.12244
-35.24772,149.0602
-35.22691,149.06072
-35.38032,149.09372
-35.36564,149.097877
-35.21617,149.04126
-35.37926,149.0745
-35.18334,149.13377
-35.30199000000001,149.09835
-35.33261000000001,149.16536
-35.362445,149.079249
-35.24428000000001,149.09109
-35.36081,149.08434
-35.36377,149.106
-35.36659,149.10778
-35.24955,149.06262900000002
-35.38312,149.08737
-35.3739,149.09302
-35.23153,149.08314
-35.247,149.05632
-35.355123,149.042546
-35.39052,149.1019
-35.38174,149.07897
-35.270707,149.136787
-35.35838,149.0579
-35.30837,149.12822
-35.25153,149.0637
-35.353754,149.060072
-35.21523,149.00988
-35.240624,149.075135
-35.39671,149.14765
-35.247622,149.059273
-35.20983,149.01427
-35.43211,149.07626
-35.23347,149.05841
-35.247866,149.049985
-35.38362,149.0638
-35.3789,149.07367
-35.20914,149.03686
-35.20797300000001,149.143581
-35.43245000000001,149.10354
-35.46397000000001,149.10632
-35.179759999999995,149.092719
-35.39228,149.13891
-35.43337,149.10916
-35.32777,149.15682
-35.39656,149.14514
-35.41373,149.08124
-35.39547000000001,149.14287
-35.24094,149.08996
-35.43508,149.12182
-35.39353,149.13988
-35.37389000000001,149.06034
-35.39458,149.14109
-35.41474,149.07679
-35.32845,149.15852
-35.43319000000001,149.11505
-35.42083,149.08781
-35.44987,149.12188
-35.20431,149.08991
-35.223,149.04277
-35.36273,149.08217
-35.161709,149.144903
-35.33174000000001,149.15297
-35.24735,149.09133
-35.379083,149.107299
-35.41388,149.08134
-35.209375,149.153774
-35.160147,149.147331
-35.33294,149.15751
-35.1989,149.031571
-35.4076,149.08987
-35.209733,149.158721
-35.23711,149.09088
-35.20631,149.03068
-35.40652,149.09676
-35.41687000000001,149.08593
-35.3331,149.15735
-35.21841,149.08097
-35.44334,149.09827
-35.22323,149.07822
-35.40758000000001,149.08991
-35.39925,149.1015
-35.204704,149.030795
-35.23761,149.09108
-35.43855,149.12356
-35.46597,149.10589
-35.2154,149.01548
-35.20706,149.136899
-35.25039000000001,149.08925
-35.34128,149.09475
-35.38997,149.05492
-35.34244000000001,149.09659
-35.38949,149.05605
-35.24895,149.06172
-35.44439,149.08074
-35.41287,149.09947
-35.39014,149.05303
-35.44887,149.07978
-35.46722,149.10327
-35.34038000000001,149.09318
-35.34212,149.09576
-35.42678,149.10741
-35.42698,149.11107
-35.27135,149.05033
-35.42633,149.11215
-35.42997,149.11998
